time_s,theta,theta_rate,x,x_rate,pitch,pitch_rate,wheel_torque,pitch_torque
5.846,1.4359740769468574,0.0004996740305610642,-1.5818152801524998,-0.17218517640611047,-1.570498158700858,-0.0004759038868842546,-0.07589187004252583,-2.0
5.851,1.435971544662375,-0.001967324346661803,-1.5826741044850758,-0.17148484745502862,-1.5704998759494322,-0.000245092525376513,-0.07532598985104887,-2.0
5.856,1.4359571696156994,-0.004185057520572948,-1.5835294422332125,-0.1707906962350845,-1.5705002688722272,3.6140358625301354e-05,-0.07476131834516263,-2.0
5.861,1.435932224629803,-0.006143204398546712,-1.5843813461819185,-0.17010968988493427,-1.5704992101803021,0.0003282119294372762,-0.07422279944016129,-2.0
5.8660000000000005,1.435898007584793,-0.00784325599065358,-1.5852298975966872,-0.1694467365608405,-1.5704967290583405,0.000604893272669889,-0.0737185745348977,-2.0
5.871,1.435861986773262,-0.0031672427344214206,-1.5860770272086548,-0.16969733359411046,-1.5704931090727847,0.000752673608059513,-0.070465258611048,-2.0
5.876,1.4358711584905164,0.008419075057747645,-1.586929147611146,-0.1707447350397752,-1.570490491475615,0.00028488474390433874,-0.062937292565563,-2.0
5.881,1.4359165863967904,0.007948330090072347,-1.5877799817455673,-0.16963430024547269,-1.570491088992532,-0.00034010324653814365,-0.06959187863520665,-2.0
5.886,1.4359502447643915,0.004936218797291779,-1.5886249533346164,-0.16861576172718834,-1.570493650260087,-0.0005837745396996469,-0.07395407768933492,-2.0
5.891,1.4359691832366246,0.0021052290073216556,-1.5894658364801562,-0.16788912743425435,-1.5704965993631628,-0.0005669552998794548,-0.07414279659639465,-2.0
5.896,1.4359743929717328,-0.0005061918535106129,-1.590303209065584,-0.1671982952113719,-1.5704989604848814,-0.0003937362775075279,-0.07366356672364947,-2.0
5.901,1.4359670257708885,-0.0028739887865539193,-1.5911371436393482,-0.16651335594282565,-1.5705001814061543,-0.00013721438832982671,-0.07309815354366332,-2.0
5.906,1.435948325767787,-0.004987860209709543,-1.5919676773455973,-0.16583730925991408,-1.5705000050880942,0.00015201611186540988,-0.07254828316351723,-2.0
5.9110000000000005,1.4359195742912716,-0.006842614573331176,-1.5927948740383613,-0.16517645281975699,-1.5704983746713663,0.00044029603941684393,-0.07203018611728527,-2.0
5.916,1.4358820635644869,-0.007853151167982571,-1.593618911860639,-0.16462326653259549,-1.5704953656653584,0.0007045330285047733,-0.07154574940543444,-2.0
5.921,1.435858134429063,0.0018885298717807864,-1.594444536661826,-0.16560818681815603,-1.5704917528434625,0.0006453042275668036,-0.0646169110876723,-2.0
5.926,1.435888969833135,0.00975206950337294,-1.5952743828524867,-0.16589894245710893,-1.5704903636740366,-6.695939866236788e-06,-0.061888011539649276,-2.0
5.931,1.4359317393983067,0.006718100193989395,-1.5960994762718859,-0.16451905875055767,-1.5704919797446255,-0.000476307376418534,-0.07063472474466646,-2.0
5.936,1.4359593697895352,0.0037725801399749355,-1.5969195902315108,-0.16371134680500815,-1.5704948429619672,-0.0006008459519808828,-0.07227827728813306,-2.0
5.941,1.4359726518416727,0.0010255115352869428,-1.5977360800784988,-0.16302380237208836,-1.5704976428532396,-0.000510956474729015,-0.07203139176502159,-2.0
5.946,1.4359726500051866,-0.0014906516000860503,-1.598549175060121,-0.16234927645813838,-1.5704995913256428,-0.0002971082810770238,-0.0714936107733045,-2.0
5.9510000000000005,1.4359605621825902,-0.0037568207072595497,-1.5993589119785396,-0.16168054752206612,-1.5705002674487683,-2.2500767215969105e-05,-0.07093398023742946,-2.0
5.956,1.4359376591536495,-0.005764783796654271,-1.6001653372457183,-0.1610233790467139,-1.5704995039486285,0.0002696171552258505,-0.07040030794710393,-2.0
5.961,1.4359052341716525,-0.007514576209812692,-1.6009685258118507,-0.16038322965037255,-1.5704973040101842,0.0005506826868779354,-0.06990116457686955,-2.0
5.966,1.4358670752376237,-0.005223249287883612,-1.6017695070563889,-0.1603182551388012,-1.5704938387783667,0.000758874353848765,-0.06802326607244812,-2.0
5.971,1.4358646228731504,0.006734193098700046,-1.6025749455728167,-0.16153515512765748,-1.5704907734895615,0.0004196734417345435,-0.05964351633004693,-2.0
5.976,1.4359082041750169,0.008528482775941435,-1.6033812407047627,-0.1607984689403216,-1.5704907679745406,-0.00025121090479049353,-0.06375499541166217,-2.0
5.981,1.435944711168554,0.005487400893184193,-1.6041816741374915,-0.1596787427114082,-1.5704930907252683,-0.000559736866525685,-0.06986720903612063,-2.0
5.986,1.4359663317274665,0.0026179054699458706,-1.6049778926727545,-0.15896149748286167,-1.5704960495657216,-0.0005835240416226048,-0.07034959086853863,-2.0
5.9910000000000005,1.4359740179733982,-3.786928846912494e-05,-1.605770700616642,-0.15829526414086803,-1.5704985696017097,-0.00043376097021927715,-0.06992406559757779,-2.0
5.996,1.4359688978711806,-0.0024533615159251934,-1.6065601959184455,-0.15763541176366216,-1.5705000290558837,-0.00018872857632457548,-0.06937169928872176,-2.0
6.001,1.435952206331483,-0.0046141480987680955,-1.6073464126105657,-0.1569834525546942,-1.5705001225881998,9.729300808902365e-05,-0.06882621099143225,-2.0
6.006,1.4359252299845688,-0.00651548282079377,-1.6081294091885263,-0.15634551489127246,-1.5704987613042023,0.00038761716388696074,-0.06831179603171865,-2.0
6.011,1.4358892653984219,-0.008150933182721235,-1.6089092724268783,-0.155727667057616,-1.5704959992652172,0.0006584860848799635,-0.06783130609684061,-2.0
6.016,1.4358585711314347,-0.00043644229490520176,-1.609689399817727,-0.1564525405376179,-1.5704923352988682,0.0007067930850714176,-0.06267396573137805,-2.0
6.021,1.435880455425396,0.00955371635251766,-1.6104746337790288,-0.1571859384276446,-1.57049036739224,0.00012079947136656714,-0.057343077343288903,-2.0
6.026,1.4359252286383044,0.007257063007242264,-1.6112566218555793,-0.1558780883244183,-1.5704915742274184,-0.00042321167155785983,-0.06574237710386686,-2.0
